client_id,freq_180d,monetary_180d,avg_ticket,last_order,first_order,num_products,recency_days,tenure_days,days_between,churn_label,is_big_spender,is_inactive90,avg_monthly_spent,orders_per_month
76c3c114-1798-435c-80f5-79a4c285f7bb,6.0,313.99,52.33166666666667,2024-08-17 05:54:41,2024-05-10 04:01:33,6.0,45.0,99.0,19.4,0,1,0,52.33166666666667,1.0
2ff389ca-0235-4fa4-83c4-dcf5e1f27ada,9.0,450.23,50.025555555555556,2024-09-27 10:43:25,2024-04-21 18:16:01,9.0,4.0,158.0,19.25,0,1,0,75.03833333333334,1.5
a649f62f-ea35-4fce-8e5f-3d26bb73e677,16.0,1128.64,70.54,2024-09-09 12:20:38,2024-04-26 22:29:33,15.0,22.0,135.0,8.666666666666666,0,1,0,188.10666666666668,2.6666666666666665
0c8380cb-a64e-4090-8b23-d1ddf32630e0,39.0,2129.52,54.60307692307692,2024-09-19 17:47:23,2024-04-06 21:27:19,38.0,12.0,165.0,3.9210526315789473,0,1,0,354.92,6.5
2a8d01a3-6b31-4eff-a65c-ab63e4af1f31,6.0,336.42999999999995,56.07166666666666,2024-09-30 19:02:45,2024-04-22 00:20:27,6.0,1.0,161.0,32.0,0,1,0,56.07166666666666,1.0
8207fecb-f079-4af7-ba90-4253bee821ee,15.0,928.88,61.925333333333334,2024-09-26 21:41:44,2024-04-16 18:17:51,15.0,5.0,163.0,11.071428571428571,0,1,0,154.81333333333333,2.5
f34d88ed-ba41-40bc-8395-4e31910f2a92,29.0,1690.3,58.286206896551725,2024-09-22 15:33:07,2024-04-11 21:22:46,28.0,9.0,163.0,5.357142857142857,0,1,0,281.71666666666664,4.833333333333333
42051ca7-a8a9-4ab2-b989-e3d2261e9761,18.0,678.71,37.70611111111111,2024-09-12 04:07:17,2024-04-14 02:01:05,18.0,19.0,151.0,8.411764705882353,0,1,0,113.11833333333334,3.0
8d21440e-e31b-451b-a0f5-d8b209825fa6,7.0,211.87,30.267142857142858,2024-09-12 17:41:11,2024-04-09 07:20:12,6.0,19.0,156.0,25.5,0,0,0,35.31166666666667,1.1666666666666667
eba039f1-5b13-44a3-b50b-0480332b7005,6.0,367.33,61.221666666666664,2024-08-19 11:08:33,2024-04-22 17:41:57,6.0,43.0,118.0,23.4,0,1,0,61.221666666666664,1.0
f94053e0-9486-4ce9-8f13-f967c8b483a1,37.0,2094.31,56.60297297297297,2024-09-27 11:46:25,2024-04-09 16:48:31,35.0,4.0,170.0,4.25,0,1,0,349.0516666666667,6.166666666666667
da860243-3e45-4e04-94c1-2499bbb7b45d,25.0,1213.46,48.5384,2024-09-29 11:32:16,2024-04-16 08:32:53,25.0,2.0,166.0,6.416666666666667,0,1,0,202.24333333333334,4.166666666666667
baf37956-2da4-4640-939c-4a5dbf692c05,15.0,851.4399999999999,56.76266666666666,2024-09-23 16:31:24,2024-04-28 13:30:18,15.0,8.0,148.0,10.0,0,1,0,141.90666666666667,2.5
6162abaa-31da-41a7-9d11-cb7a853f7f0e,11.0,665.39,60.49,2024-09-29 08:51:08,2024-04-18 05:18:57,11.0,2.0,164.0,15.9,0,1,0,110.89833333333333,1.8333333333333333
b4e1983a-42f1-4076-a767-29256208ee48,4.0,203.16,50.79,2024-08-27 12:14:14,2024-04-12 01:02:42,4.0,35.0,137.0,45.0,0,0,0,33.86,0.6666666666666666
6c5c87f2-49e9-4380-872d-71d9e3df63d6,28.0,1353.2,48.32857142857143,2024-09-22 06:27:47,2024-04-11 12:39:44,28.0,9.0,163.0,5.518518518518518,0,1,0,225.53333333333333,4.666666666666667
db8ea0c6-cbaf-4357-a52c-5706528f0a8a,9.0,454.46,50.495555555555555,2024-08-15 04:45:30,2024-04-08 10:49:38,9.0,47.0,128.0,15.5,0,1,0,75.74333333333333,1.5
e3bdc403-21d7-4fe7-a198-477a57db54ea,1.0,72.2,72.2,2024-04-30 16:06:10,2024-04-30 16:06:10,1.0,154.0,0.0,180.0,1,0,1,12.033333333333333,0.16666666666666666
ebb976d6-6218-4ca4-86b3-d0ae7d9182b9,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
348cf683-4064-406b-ba97-2e5628c413d0,1.0,47.98,47.98,2024-05-03 19:03:01,2024-05-03 19:03:01,1.0,151.0,0.0,180.0,0,0,1,7.996666666666666,0.16666666666666666
429ad2c4-0cba-4f2b-a5dd-f55681b5f2a2,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
5d5ea4cf-8628-4674-bfb7-7d9aa6816c38,9.0,500.98,55.66444444444445,2024-08-28 00:04:12,2024-04-10 20:48:09,9.0,34.0,139.0,16.75,0,1,0,83.49666666666667,1.5
de8809c9-5b45-400e-96e7-7b2d44d2c3b4,2.0,114.78,57.39,2024-09-29 11:41:45,2024-08-04 09:59:32,2.0,2.0,56.0,56.0,1,0,0,19.13,0.3333333333333333
90dd012b-c243-4895-8689-964e5467215b,12.0,601.4,50.11666666666667,2024-09-16 09:00:03,2024-04-21 15:32:29,12.0,15.0,147.0,13.0,0,1,0,100.23333333333333,2.0
071518d8-8518-4fcd-ae66-f1123789e1c3,2.0,175.23000000000002,87.61500000000001,2024-08-01 01:06:22,2024-06-21 13:31:38,2.0,61.0,40.0,40.0,0,0,0,29.205000000000002,0.3333333333333333
e07e4467-9c01-41db-bce2-dc0603c92ca2,10.0,530.45,53.045,2024-09-17 04:55:45,2024-04-12 23:20:38,10.0,14.0,157.0,17.0,0,1,0,88.40833333333335,1.6666666666666667
894da73f-d90e-425c-99f4-79505d06a276,4.0,276.75,69.1875,2024-09-27 03:21:00,2024-07-21 22:43:44,4.0,4.0,67.0,22.0,0,1,0,46.125,0.6666666666666666
2dc2047e-9600-44bc-af0f-e359ee9c2190,1.0,71.85,71.85,2024-04-09 09:07:51,2024-04-09 09:07:51,1.0,175.0,0.0,180.0,1,0,1,11.975,0.16666666666666666
ea67f1d7-350a-430d-be9a-e6099ca9137f,2.0,108.31,54.155,2024-04-27 10:26:16,2024-04-14 20:02:16,2.0,157.0,12.0,12.0,0,0,1,18.051666666666666,0.3333333333333333
b4976120-a520-407f-9642-b896a2f02ea9,6.0,284.61,47.435,2024-09-19 00:38:26,2024-04-27 06:08:28,6.0,12.0,144.0,28.4,0,1,0,47.435,1.0
5c7f822d-105a-4531-aac1-a318f3c564c0,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
3f62192d-1c5b-47d3-a662-e001de9c2ca2,1.0,61.21,61.21,2024-05-07 13:55:55,2024-05-07 13:55:55,1.0,147.0,0.0,180.0,0,0,1,10.201666666666666,0.16666666666666666
0cf1e485-addb-4b9c-a1cd-f48b8bc3f5c5,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
05198d73-2d64-4126-9563-eb838305456d,1.0,8.43,8.43,2024-08-29 00:43:52,2024-08-29 00:43:52,1.0,33.0,0.0,180.0,1,0,0,1.405,0.16666666666666666
31b8bb19-eaf6-44ab-ad7f-dc25cbffe70c,10.0,555.9300000000001,55.593,2024-09-19 22:06:42,2024-04-10 20:32:04,10.0,12.0,162.0,17.444444444444443,0,1,0,92.65500000000002,1.6666666666666667
af50daed-20fc-4d00-98a8-ed4b402ee958,14.0,671.59,47.97071428571429,2024-09-09 18:16:47,2024-05-01 15:25:29,14.0,22.0,131.0,9.461538461538462,0,1,0,111.93166666666667,2.3333333333333335
63ed5bb5-e72c-49f9-91b2-0167fbb1cf96,3.0,234.53,78.17666666666666,2024-08-04 22:02:05,2024-06-09 05:18:53,3.0,58.0,56.0,28.0,0,0,0,39.08833333333333,0.5
6518e7ac-b89b-4ae9-871a-0bb6380fa095,1.0,49.53,49.53,2024-05-14 10:21:55,2024-05-14 10:21:55,1.0,140.0,0.0,180.0,1,0,1,8.255,0.16666666666666666
c994581f-99cd-4fe6-a7ec-6d8492822631,10.0,683.18,68.318,2024-09-21 23:37:27,2024-04-20 06:32:31,10.0,10.0,154.0,16.666666666666668,0,1,0,113.86333333333333,1.6666666666666667
09a903d1-d8e9-4f38-a4e6-1d9f468579fe,8.0,465.4,58.175,2024-08-31 09:45:26,2024-04-30 23:06:18,8.0,31.0,122.0,16.857142857142858,0,1,0,77.56666666666666,1.3333333333333333
597f56a5-cfe7-41c5-9ae8-cf4c59b5d1fc,16.0,738.9,46.18125,2024-09-06 09:02:54,2024-04-16 23:30:53,15.0,25.0,142.0,9.0,0,1,0,123.14999999999999,2.6666666666666665
d2d98a5d-06a8-44c2-a068-73d6b1ec11a9,6.0,314.92,52.48666666666667,2024-09-27 22:32:12,2024-04-17 14:39:46,6.0,4.0,163.0,32.2,0,1,0,52.48666666666667,1.0
e7a247fa-e264-448f-a011-e38846c76daf,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
0042e01f-9154-45fd-9c1d-499b3eb3f1c4,19.0,838.0,44.10526315789474,2024-09-25 08:57:31,2024-04-08 05:11:11,19.0,6.0,170.0,8.944444444444445,0,1,0,139.66666666666666,3.1666666666666665
d8b01fab-45d5-47e1-90ac-c92d49640b2b,10.0,522.47,52.247,2024-09-12 20:43:23,2024-04-22 03:00:23,10.0,19.0,143.0,15.444444444444445,0,1,0,87.07833333333333,1.6666666666666667
a5e24f19-7cff-4789-a877-b7d7a0705f40,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
c7007089-8f5c-44a5-b718-6fe075155188,3.0,150.81,50.27,2024-09-19 17:56:43,2024-05-14 08:23:23,3.0,12.0,128.0,64.0,0,0,0,25.135,0.5
c5bd1507-6e0b-497c-ad67-53745e2a3303,23.0,1226.4,53.321739130434786,2024-09-17 01:31:43,2024-04-09 14:13:14,23.0,14.0,160.0,6.863636363636363,0,1,0,204.4,3.8333333333333335
611804c1-a2f8-428a-8132-8d4037e5a30e,4.0,269.78,67.445,2024-09-15 01:14:05,2024-04-17 03:34:20,4.0,16.0,150.0,49.666666666666664,0,0,0,44.96333333333333,0.6666666666666666
a1f87811-f08a-486a-ae79-048c0a3a4c48,22.0,1368.9,62.222727272727276,2024-09-20 00:20:21,2024-04-14 09:43:24,22.0,11.0,158.0,7.095238095238095,0,1,0,228.15,3.6666666666666665
a91f4bd2-bca2-4f1c-99de-60ee4f4a76ad,7.0,459.98,65.71142857142857,2024-08-19 23:14:24,2024-04-23 07:39:39,7.0,43.0,118.0,19.166666666666668,0,1,0,76.66333333333334,1.1666666666666667
4a9557f5-2b96-4856-999e-0ae790dabbb6,11.0,827.74,75.24909090909091,2024-09-18 07:07:33,2024-04-25 15:13:13,11.0,13.0,145.0,14.1,0,1,0,137.95666666666668,1.8333333333333333
5a54b814-a9f7-4659-a2ef-5807d0cdb761,7.0,405.81,57.972857142857144,2024-09-21 19:25:24,2024-05-24 07:16:05,7.0,10.0,120.0,19.5,0,1,0,67.635,1.1666666666666667
30ea5f43-90b6-4d1f-9055-35953c3e2092,1.0,85.74,85.74,2024-09-09 13:37:26,2024-09-09 13:37:26,1.0,22.0,0.0,180.0,1,0,0,14.29,0.16666666666666666
eb207ecd-619e-44e5-81c3-f8b67b28801d,12.0,725.14,60.428333333333335,2024-09-29 01:36:43,2024-04-28 04:07:11,12.0,2.0,153.0,13.636363636363637,0,1,0,120.85666666666667,2.0
88406e93-8693-413c-825e-f5c1d75740dc,1.0,35.51,35.51,2024-08-22 03:09:10,2024-08-22 03:09:10,1.0,40.0,0.0,180.0,1,0,0,5.918333333333333,0.16666666666666666
ca0ec349-0b7f-4a7f-be95-e056b4be63f0,18.0,977.58,54.31,2024-09-27 03:36:10,2024-04-19 04:20:34,18.0,4.0,160.0,8.941176470588236,0,1,0,162.93,3.0
63503c6c-8aea-4e96-bba3-15ec5cf3bf79,3.0,76.97999999999999,25.659999999999997,2024-05-13 16:53:36,2024-04-21 06:21:53,3.0,141.0,22.0,11.0,1,0,1,12.829999999999998,0.5
802f4387-c0e7-4f8f-9a2e-e94c2c7c769e,5.0,189.53,37.906,2024-09-19 22:01:25,2024-04-20 00:00:01,5.0,12.0,152.0,38.0,0,0,0,31.588333333333335,0.8333333333333334
1ee443d1-3652-4164-b185-8722a903f7a9,22.0,1013.43,46.065,2024-09-22 22:29:57,2024-04-19 21:43:11,22.0,9.0,156.0,7.095238095238095,0,1,0,168.905,3.6666666666666665
2edb99b6-63e0-4e07-9d31-e993f1833fb3,2.0,60.25,30.125,2024-09-21 11:47:25,2024-07-18 16:42:05,2.0,10.0,64.0,64.0,0,0,0,10.041666666666666,0.3333333333333333
e07b564d-2b83-4838-bc0e-9440f414be25,11.0,463.58000000000004,42.14363636363637,2024-09-27 22:04:05,2024-04-09 00:50:26,11.0,4.0,171.0,16.5,0,1,0,77.26333333333334,1.8333333333333333
a3ff38bf-078e-426d-ac0a-1b7fc78ff199,3.0,193.64,64.54666666666667,2024-08-27 09:26:41,2024-07-02 17:02:41,3.0,35.0,55.0,27.5,0,0,0,32.27333333333333,0.5
bc231fd5-4914-4993-9f4f-05d9d1583107,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
8a4b084a-2ecb-4130-942f-01b0d7333200,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
5018d512-1a44-43ec-96c4-bc5bca3c1586,9.0,302.34,33.593333333333334,2024-09-16 21:29:30,2024-04-20 08:02:26,9.0,15.0,149.0,18.125,0,1,0,50.38999999999999,1.5
dc463709-4043-4fbf-ac81-3117cee47864,6.0,389.61,64.935,2024-09-30 14:19:28,2024-05-21 07:30:25,6.0,1.0,132.0,26.0,0,1,0,64.935,1.0
4d05468c-54f3-4cd8-a018-ce249630dbe0,2.0,120.69999999999999,60.349999999999994,2024-08-05 08:34:09,2024-04-28 21:16:26,2.0,57.0,98.0,98.0,1,0,0,20.116666666666664,0.3333333333333333
14b725b1-2425-4914-a660-f840656dbef2,11.0,707.37,64.30636363636364,2024-09-27 06:57:12,2024-04-19 03:18:10,10.0,4.0,161.0,15.6,0,1,0,117.895,1.8333333333333333
52374dc6-b8ae-4ebe-9aa2-247125c03bf8,3.0,170.23000000000002,56.74333333333334,2024-09-01 02:41:31,2024-05-05 13:05:34,3.0,30.0,118.0,59.0,0,0,0,28.37166666666667,0.5
ddc79e9f-f5d9-44cd-954f-391c14e53142,25.0,1557.62,62.30479999999999,2024-09-19 14:45:32,2024-04-08 12:43:24,25.0,12.0,164.0,6.416666666666667,0,1,0,259.6033333333333,4.166666666666667
6576f407-36c8-4b54-a36e-967e7d2b49e1,17.0,910.81,53.577058823529406,2024-09-16 01:15:53,2024-04-09 07:18:28,17.0,15.0,159.0,9.5625,0,1,0,151.80166666666665,2.8333333333333335
16a2563b-4071-48fb-b8c7-c5cc92a04987,16.0,654.36,40.8975,2024-09-22 19:10:41,2024-04-17 10:37:07,15.0,9.0,158.0,10.066666666666666,0,1,0,109.06,2.6666666666666665
c2fd361b-479f-4258-8b29-f2e7cfa193e4,9.0,441.86,49.095555555555556,2024-09-13 23:12:45,2024-04-06 18:43:40,9.0,18.0,160.0,19.625,0,1,0,73.64333333333333,1.5
1c843d2f-6e02-4f65-84c5-4d2a2f463281,29.0,1304.32,44.97655172413793,2024-10-01 20:26:12,2024-04-06 22:11:20,29.0,0.0,177.0,5.892857142857143,0,1,0,217.38666666666666,4.833333333333333
d8688e32-7f27-4b3c-b4c8-0886c1f2cf45,16.0,843.11,52.694375,2024-09-28 08:32:08,2024-04-30 08:38:37,16.0,3.0,150.0,9.533333333333333,0,1,0,140.51833333333335,2.6666666666666665
cc50d23e-2829-4d04-be54-c661a0be75a7,1.0,67.56,67.56,2024-09-21 16:18:58,2024-09-21 16:18:58,1.0,10.0,0.0,180.0,0,0,0,11.26,0.16666666666666666
893c7f2e-1564-475d-a02b-f3ae6d155be0,4.0,195.68,48.92,2024-09-17 23:25:05,2024-04-08 07:44:42,4.0,14.0,162.0,53.666666666666664,1,0,0,32.61333333333334,0.6666666666666666
ee45c6f8-76fc-425d-bffe-498cc76e3b2f,1.0,15.67,15.67,2024-04-14 07:41:50,2024-04-14 07:41:50,1.0,170.0,0.0,180.0,1,0,1,2.611666666666667,0.16666666666666666
58ffeb3f-7f1d-4ebb-b7d6-cc085910c586,2.0,56.29,28.145,2024-07-07 00:32:17,2024-04-14 05:35:10,2.0,86.0,83.0,83.0,0,0,0,9.381666666666666,0.3333333333333333
92982183-9c1f-4bc7-9fd4-db94b97dcc47,19.0,1132.34,59.59684210526316,2024-09-23 11:09:03,2024-04-13 18:12:12,19.0,8.0,162.0,8.555555555555555,0,1,0,188.72333333333333,3.1666666666666665
d58c8ffa-5ceb-4ebf-af66-8406af47f27a,2.0,84.68,42.34,2024-08-23 05:23:52,2024-05-02 09:49:57,2.0,39.0,112.0,112.0,0,0,0,14.113333333333335,0.3333333333333333
ceaad9a6-7712-499a-97f2-c28388ee95e6,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
4dea973d-e343-4545-a21c-135147c9f42e,6.0,322.78999999999996,53.798333333333325,2024-09-21 01:57:32,2024-04-24 21:53:29,6.0,10.0,149.0,29.4,0,1,0,53.798333333333325,1.0
bf2c7402-930e-4d64-9c72-7cd84392e48b,2.0,101.57,50.785,2024-07-17 16:35:05,2024-05-01 17:32:07,2.0,76.0,76.0,76.0,1,0,0,16.92833333333333,0.3333333333333333
b024ec5b-ac0e-4645-91a4-65e643a42546,11.0,546.5,49.68181818181818,2024-08-19 08:59:37,2024-04-06 07:01:12,11.0,43.0,135.0,13.0,0,1,0,91.08333333333333,1.8333333333333333
2cb733ee-7a32-48f2-8c94-8b9e9cf5a2d7,1.0,74.23,74.23,2024-07-26 07:35:10,2024-07-26 07:35:10,1.0,67.0,0.0,180.0,0,0,0,12.371666666666668,0.16666666666666666
449aafd1-83f6-471c-b160-014a866a4866,25.0,1343.48,53.739200000000004,2024-09-22 18:27:52,2024-04-11 23:59:44,25.0,9.0,163.0,6.291666666666667,0,1,0,223.91333333333333,4.166666666666667
ed813721-e616-4394-b64e-c22d2cb2efc9,18.0,992.66,55.147777777777776,2024-09-28 20:32:36,2024-04-08 07:20:25,18.0,3.0,173.0,9.764705882352942,0,1,0,165.44333333333333,3.0
c4754fb2-d353-4733-9c1e-f7775daeee10,21.0,1007.94,47.99714285714286,2024-09-14 05:03:56,2024-04-05 18:28:29,21.0,17.0,161.0,7.6,0,1,0,167.99,3.5
fb6c32ef-39c6-4c93-97f7-c654f869cd08,9.0,525.11,58.345555555555556,2024-09-30 06:56:23,2024-06-09 03:14:01,9.0,1.0,113.0,13.75,0,1,0,87.51833333333333,1.5
fd2e2ad3-af8a-42e6-bc2f-7c0bec472979,7.0,362.73,51.81857142857143,2024-09-02 06:25:56,2024-05-05 12:24:26,7.0,29.0,119.0,19.333333333333332,0,1,0,60.455000000000005,1.1666666666666667
7168f4d1-5c29-4b4b-9b36-a87504424a8b,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
c0b34ba6-af3c-4add-b7c7-1e401ea2cd43,1.0,12.23,12.23,2024-07-06 08:39:21,2024-07-06 08:39:21,1.0,87.0,0.0,180.0,1,0,0,2.0383333333333336,0.16666666666666666
3d77e430-19e2-4cf9-b18a-6e7d43ab83dd,2.0,115.74000000000001,57.870000000000005,2024-09-04 18:16:37,2024-07-26 13:12:23,2.0,27.0,40.0,40.0,1,0,0,19.290000000000003,0.3333333333333333
97076bcb-60bd-4581-845c-f163d2b7be26,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
90bdd53d-55a7-455f-81bf-a861c7f08610,12.0,734.84,61.23666666666667,2024-09-18 14:31:08,2024-04-11 18:55:51,12.0,13.0,159.0,14.090909090909092,0,1,0,122.47333333333334,2.0
54f2a6d6-bf40-4ee4-8ac9-c8ed66fc1565,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
29ae1d6e-ddfa-4e62-a949-9e1a1e93bdee,25.0,1173.98,46.9592,2024-09-21 03:55:35,2024-04-11 03:28:03,25.0,10.0,163.0,6.25,0,1,0,195.66333333333333,4.166666666666667
49fc94da-bb63-44bd-99d2-5700f36d04be,6.0,325.86,54.31,2024-09-02 04:42:45,2024-04-05 17:54:57,6.0,29.0,149.0,29.4,1,1,0,54.31,1.0
e01c54ac-5aea-42fa-bbe0-172e9a025c2d,3.0,48.1,16.033333333333335,2024-07-10 22:03:59,2024-05-28 18:29:46,3.0,83.0,43.0,21.0,0,0,0,8.016666666666667,0.5
47ee72bf-7941-468a-86ee-a41acbfa5842,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
cd6c02a6-2b52-41a6-8b61-45a75ea7c934,12.0,717.66,59.805,2024-09-12 01:09:09,2024-05-04 06:23:01,12.0,19.0,130.0,11.363636363636363,0,1,0,119.61,2.0
f771d1c9-e1dc-4c84-81d4-6e870c6ee51b,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
2e065e21-fa3b-418f-a84d-837e7d58e944,33.0,1831.51,55.50030303030303,2024-09-29 14:54:14,2024-04-14 11:14:56,31.0,2.0,168.0,4.75,0,1,0,305.25166666666667,5.5
9051a271-de49-4008-9de8-a43c82c52871,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
b7f476fe-aeec-4fc4-9fc5-80c68021ab5b,1.0,2.7,2.7,2024-04-16 14:53:20,2024-04-16 14:53:20,1.0,168.0,0.0,180.0,0,0,1,0.45,0.16666666666666666
0245027e-aab5-48e6-8e73-7decab452599,24.0,1159.54,48.314166666666665,2024-09-25 10:42:07,2024-04-09 04:35:53,24.0,6.0,169.0,6.913043478260869,0,1,0,193.25666666666666,4.0
6d63cb91-0e9b-42f2-ad9b-f0ba8bb01ec9,1.0,62.27,62.27,2024-08-08 08:28:08,2024-08-08 08:28:08,1.0,54.0,0.0,180.0,0,0,0,10.378333333333334,0.16666666666666666
c734858e-b958-4e38-9bb1-bcd5caaf67dc,25.0,1350.57,54.0228,2024-09-22 17:17:57,2024-04-30 01:10:18,24.0,9.0,145.0,5.458333333333333,0,1,0,225.095,4.166666666666667
2af3bc09-53ac-4892-b8a3-e71c1684c859,3.0,180.49,60.163333333333334,2024-09-14 18:38:46,2024-04-18 00:00:17,3.0,17.0,149.0,74.5,0,0,0,30.081666666666667,0.5
01d20163-72ec-4854-9148-8054eb7fbda8,2.0,35.2,17.6,2024-06-21 20:11:59,2024-04-24 15:09:03,2.0,102.0,58.0,58.0,1,0,1,5.866666666666667,0.3333333333333333
db006766-11e9-4dca-9834-bf54fa1fc1e6,2.0,68.71,34.355,2024-06-19 15:23:22,2024-05-07 01:33:44,2.0,104.0,43.0,43.0,0,0,1,11.451666666666666,0.3333333333333333
a0072d68-1c97-446d-8e9d-8c5dee2dd7d3,6.0,364.53,60.754999999999995,2024-09-29 10:49:16,2024-06-03 14:57:43,6.0,2.0,117.0,23.2,0,1,0,60.754999999999995,1.0
8d83c172-9b9b-4803-9b86-03313e252eac,21.0,985.41,46.924285714285716,2024-09-19 23:48:46,2024-04-09 13:50:05,21.0,12.0,163.0,7.7,0,1,0,164.23499999999999,3.5
5d8991d2-f9b1-487c-8797-9eb6ab454dbd,1.0,68.22,68.22,2024-09-02 04:33:52,2024-09-02 04:33:52,1.0,29.0,0.0,180.0,1,0,0,11.37,0.16666666666666666
dc845858-4b7c-4070-96fd-05bcee9d5f62,1.0,17.24,17.24,2024-06-13 05:14:41,2024-06-13 05:14:41,1.0,110.0,0.0,180.0,1,0,1,2.873333333333333,0.16666666666666666
733b9bab-0e5b-4a1f-9c63-5aa8ddc87437,5.0,258.94,51.788,2024-08-30 23:09:07,2024-04-09 21:58:28,5.0,32.0,143.0,35.0,0,0,0,43.156666666666666,0.8333333333333334
d9d02d68-45fa-4e22-9659-b658c276e056,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
651f9f2e-856d-4de3-bcee-d3e49a6aca75,1.0,59.93,59.93,2024-05-24 14:58:11,2024-05-24 14:58:11,1.0,130.0,0.0,180.0,0,0,1,9.988333333333333,0.16666666666666666
b861b2a9-4def-4276-980f-c3c8c9f2cdd4,4.0,182.22,45.555,2024-08-18 06:59:58,2024-04-05 17:16:00,4.0,44.0,134.0,44.333333333333336,0,0,0,30.37,0.6666666666666666
eedce83e-bfa2-48a7-bda0-827fefa63a7a,7.0,333.49,47.64142857142857,2024-09-25 18:10:22,2024-05-16 21:36:58,7.0,6.0,131.0,21.166666666666668,0,1,0,55.58166666666667,1.1666666666666667
1807f815-53b8-4bc3-a85b-81ffd645b139,17.0,924.49,54.381764705882354,2024-09-13 13:06:46,2024-04-07 05:57:09,17.0,18.0,159.0,9.5,0,1,0,154.08166666666668,2.8333333333333335
cddc4aa3-6f20-4625-99b6-067611583863,20.0,927.1,46.355000000000004,2024-09-18 21:37:52,2024-04-30 17:20:34,19.0,13.0,141.0,6.894736842105263,0,1,0,154.51666666666668,3.3333333333333335
e4450dbf-0c55-4cde-a34c-369f4c47bf9f,3.0,160.81,53.60333333333333,2024-06-27 04:36:01,2024-05-07 17:00:49,3.0,96.0,50.0,25.0,0,0,1,26.801666666666666,0.5
1784b78e-b6b2-4922-98ec-a55f487ebac5,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
679586b0-7acf-417f-9551-12bf118c6d2d,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,0,0,1,0.0,0.0
cb84077b-e0e7-4bbd-b4bc-d041a5d47292,4.0,113.33,28.3325,2024-08-15 20:24:53,2024-05-26 08:51:46,4.0,47.0,81.0,27.0,0,0,0,18.888333333333332,0.6666666666666666
08b87425-0fd8-423e-866b-12a105cd5239,8.0,398.63,49.82875,2024-09-04 12:48:52,2024-04-25 12:02:11,8.0,27.0,132.0,18.285714285714285,0,1,0,66.43833333333333,1.3333333333333333
b33812ae-63ec-498b-a8cd-c9df874d1ad2,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
1bfe575e-3400-4e73-9074-cb3842f678d9,5.0,338.57,67.714,2024-09-22 09:26:53,2024-04-28 22:53:57,5.0,9.0,146.0,36.0,0,1,0,56.428333333333335,0.8333333333333334
ad861dad-3870-4f61-a7df-2df7ee145c25,5.0,320.05,64.01,2024-08-25 23:21:27,2024-04-18 00:23:10,5.0,37.0,129.0,32.0,0,1,0,53.34166666666667,0.8333333333333334
ebf80571-8150-48a4-aaae-13dcfcd868ae,25.0,1329.8,53.192,2024-09-19 07:08:20,2024-04-06 20:17:13,25.0,12.0,165.0,6.416666666666667,0,1,0,221.63333333333333,4.166666666666667
58c2dc7f-715f-4cb4-b43c-2a8ac69a1a0e,0.0,0.0,0.0,,,0.0,270.0,0.0,180.0,1,0,1,0.0,0.0
5ac010fd-4de3-4791-b5ab-cef2439c153d,32.0,1205.9,37.684375,2024-09-28 17:09:39,2024-04-14 07:33:33,31.0,3.0,167.0,4.903225806451613,0,1,0,200.98333333333335,5.333333333333333
0f188201-bb53-4a98-b091-5503e9d5240d,15.0,840.83,56.05533333333334,2024-09-20 18:48:20,2024-04-09 22:01:18,14.0,11.0,163.0,11.285714285714286,0,1,0,140.13833333333335,2.5
17f104e4-2a26-4c99-87c1-cdffbbbad9de,1.0,29.08,29.08,2024-04-10 13:42:26,2024-04-10 13:42:26,1.0,174.0,0.0,180.0,0,0,1,4.846666666666667,0.16666666666666666
3ec6b044-cce9-4a83-a4fe-c6c1c1ef0599,3.0,172.77,57.59,2024-07-03 06:27:07,2024-04-30 23:38:33,3.0,90.0,63.0,31.0,0,0,0,28.795,0.5
